Id,R_G1,R_G2,R_G3
DEU_LocationALower-38_10_T-1,0.0586825147591317,0.1054126942787721,0.1048321447161227
DEU_LocationALower-38_11_T-1,0.0148237550980556,0.0707948898934528,0.1418401370575611
DEU_LocationALower-38_12_T-1,0.0474117070641592,0.1434961420325397,-0.0653758576883287
DEU_LocationALower-38_13_T-1,0.0194744488287392,0.1030452089620639,-0.0155518559999999
DEU_LocationALower-38_15_T-1,0.1921374137834596,0.115913216710862,0.0144001459029999
DEU_LocationALower-38_16_T-1,1.0,0.1184327875108905,0.0835201489795244
DEU_LocationALower-38_19_T-1,0.1054071506504514,0.10425,-0.0038878559999999
DEU_LocationALower-38_20_T-1,0.152368652659025,0.1247990456164089,0.0335521370322109
DEU_LocationALower-38_21_T-1,0.2526336253030425,0.1536412955743884,0.0103681487775901
DEU_LocationALower-38_23_T-1,0.0651153666284293,0.1125358020854641,0.0233281393715426
DEU_LocationALower-38_24_T-1,0.2328168899820818,0.1289966172584044,-0.0339838559999999
DEU_LocationALower-38_25_T-1,0.2813267623606403,0.1191002468028553,-0.0601918514515946
DEU_LocationALower-38_26_T-1,0.1945807020922496,0.1074692339240162,0.0138241398849748
DEU_LocationALower-38_27_T-1,0.6393728467619274,0.1518534682624642,0.0135361388238223
DEU_LocationALower-38_2_T-1,0.0678509656579956,0.1089755892135389,0.1271521431003772
DEU_LocationALower-38_3_T-1,0.1132530416666666,0.1641549999999999,0.152352144
DEU_LocationALower-38_6_T-1,0.0405997990292872,0.1142530074459657,-0.0099358492359795
DEU_LocationALower-38_7_T-1,0.3400937650283079,0.1186395229337925,0.0156961452452059
DEU_LocationALower-38_8_T-1,0.0575535401582199,0.1166671700774821,0.030240144368515
DEU_LocationALower-38_9_T-1,0.1316040076635288,0.1137857094843394,0.0698401404808981
DEU_LocationALower-39_10_T-1,0.126206090691944,0.1509165275437748,0.0374401397811953
DEU_LocationALower-39_11_T-1,0.1280793575594471,0.1345790096241987,-0.0116638594091751
DEU_LocationALower-39_12_T-1,0.3819171461359502,0.0438829021677957,0.0676801421430209
DEU_LocationALower-39_13_T-1,0.7047951910065957,0.1450568792584952,-0.0861118520840503
DEU_LocationALower-39_14_T-1,-0.0130495455723919,0.0019157554765374,-0.0080638492563996
DEU_LocationALower-39_16_T-1,0.0198538805043208,0.0885419360290511,0.0527041464023691
DEU_LocationALower-39_18_T-1,0.4417142949295412,0.0794590909029078,0.1176481494230407
DEU_LocationALower-39_19_T-1,0.2219003654092847,0.1178620736188639,0.0296641497010434
DEU_LocationALower-39_1_T-1,0.3036923989283104,0.1319333370831215,0.0781921463171792
DEU_LocationALower-39_20_T-1,0.0201309756383471,0.1294184735317509,-0.0120958517945195
DEU_LocationALower-39_22_T-1,0.1540743961153118,0.113323661711154,0.0576001479717227
DEU_LocationALower-39_23_T-1,1.0,-0.078290626144172,-0.0426238617481168
DEU_LocationALower-39_24_T-1,0.0718344247399832,0.1110381461866376,0.0411841473589546
DEU_LocationALower-39_26_T-1,0.5965773306084273,0.1176172613503414,0.0192961476281237
DEU_LocationALower-39_29_T-1,0.0464118812001293,0.1038175054498456,0.1503361432761527
DEU_LocationALower-39_2_T-1,0.3071287827839278,0.1252984162142045,0.0309601502254778
DEU_LocationALower-39_4_T-1,0.0560396729219753,0.1264383554761554,-0.0092158624773709
DEU_LocationALower-39_6_T-1,1.0,0.1387629033925559,-0.0132478493781036
DEU_LocationALower-39_7_T-1,0.1393967834113926,0.1267760718572159,0.1277281446358121
DEU_LocationALower-39_8_T-1,0.054883131487174,0.123933681533169,0.0149761421970193
DEU_LocationALower-39_9_T-1,0.3295735529391706,0.1125116513699218,-0.0218878579010136
DEU_LocationALower-40_10_T-1,0.2706820500359604,0.153707318350621,0.0434881378876945
DEU_LocationALower-40_11_T-1,0.3794853944423668,0.1613592609762069,0.0113761461064441
DEU_LocationALower-40_13_T-1,0.122615066808995,0.1456129628581512,-0.0293758521455448
DEU_LocationALower-40_14_T-1,0.7870222339898303,0.1283984904384763,0.0590401398322263
DEU_LocationALower-40_15_T-1,-0.0138169893807543,0.0844694372480668,0.0038881451691771
DEU_LocationALower-40_18_T-1,0.4956506033766317,0.0129820546328312,0.0439201404195865
DEU_LocationALower-40_19_T-1,0.2059947547879203,0.1274339227923601,0.0050401470944684
DEU_LocationALower-40_1_T-1,0.180244930234832,0.1092482995789463,0.0213121462795876
DEU_LocationALower-40_20_T-1,0.3022084192531926,0.1338567583277745,-0.0061918570919509
DEU_LocationALower-40_21_T-1,0.0671159516828831,0.1221100047630594,0.0584641487768541
DEU_LocationALower-40_22_T-1,-0.0018669967579917,0.0686513353525595,0.0174241462841896
DEU_LocationALower-40_24_T-1,0.3276865059032002,0.1228310259545283,0.0542881461169312
DEU_LocationALower-40_25_T-1,0.0623375275141387,0.1071147829004506,0.0673921397779351
DEU_LocationALower-40_26_T-1,0.3194460497965383,0.1197881909199104,0.0852481465169686
DEU_LocationALower-40_27_T-1,0.3750299264530176,0.0212001300281207,-0.0267838561478835
DEU_LocationALower-40_28_T-1,0.8098520921899325,0.1451374723133719,-0.0305278604073651
DEU_LocationALower-40_29_T-1,0.1413823843590122,0.1294843985056555,0.0596161498554856
DEU_LocationALower-40_2_T-1,0.2306529918596461,0.1372932238599993,0.0900001495515341
DEU_LocationALower-40_30_T-1,0.1941316844047591,0.0742416666571392,0.048960142073665
DEU_LocationALower-40_4_T-1,0.0401913682062874,0.0628328026013928,0.0488161371288078
DEU_LocationALower-40_5_T-1,0.1363445075392811,0.1501061955795734,0.1235521442909076
DEU_LocationALower-40_6_T-1,0.1431645679668302,0.1547176775904629,0.0480961393996828
DEU_LocationALower-40_7_T-1,0.2410730513870289,0.1098410604781294,-0.0115198591063487
DEU_LocationALower-40_9_T-1,0.757508737882052,0.1794006546852214,-0.057023855026897
DEU_LocationALower-41_10_T-1,1.0,-0.0464933371711151,-0.0378718594440789
DEU_LocationALower-41_12_T-1,0.0831770273989131,0.1257547270143062,-0.0069118564134461
DEU_LocationALower-41_13_T-1,0.2474904557948467,0.1290693835475702,0.0509761491645582
DEU_LocationALower-41_14_T-1,0.6150029752073202,0.1248389522215529,-0.0863998550504607
DEU_LocationALower-41_15_T-1,0.3030440350919744,0.144451196360534,0.1352161410765981
DEU_LocationALower-41_17_T-1,0.3742758748139055,0.1362850138405194,0.0476641387496785
DEU_LocationALower-41_18_T-1,0.2813635852673154,0.1242649005142615,0.0149761374979243
DEU_LocationALower-41_19_T-1,0.3455024767374442,0.1523538050101372,0.0819361472295413
DEU_LocationALower-41_20_T-1,0.9599599960658698,0.0549507164467037,0.0067681372181246
DEU_LocationALower-41_23_T-1,0.3144290080993512,0.1636205666462974,0.0031681445827759
DEU_LocationALower-41_25_T-1,0.0298873067675723,0.0642877786456445,-0.0051838534708974
DEU_LocationALower-41_26_T-1,0.0999125292126583,0.15275,-0.0316798559999999
DEU_LocationALower-41_27_T-1,0.393789364073062,0.119843849287912,0.0614881442076505
DEU_LocationALower-41_3_T-1,0.4720755420788629,0.1661030224588417,-0.0338398559999999
DEU_LocationALower-41_5_T-1,0.2476113767351829,0.1104797317751421,0.0465121379241049
DEU_LocationALower-41_6_T-1,0.0550673886842353,0.1262266875219777,0.0322561380219515
DEU_LocationALower-41_7_T-1,0.4029919824783819,0.1555883848218912,-0.0172798566808331
DEU_LocationALower-41_8_T-1,0.1511723046913426,0.0053788876110626,0.0482401402219641
DEU_LocationALower-42_10_T-1,0.0063400865180846,0.0626292275464898,0.1078561370878516
DEU_LocationALower-42_11_T-1,0.1181392886879569,0.116558878636356,-0.03542385177584
DEU_LocationALower-42_13_T-1,0.3690275538351513,0.1146599623914731,0.0593281422038292
DEU_LocationALower-42_14_T-1,0.2242350922495125,0.1247656806975189,0.0450721455214971
DEU_LocationALower-42_15_T-1,0.0637519485814732,0.1244860014156817,0.0639361395536799
DEU_LocationALower-42_16_T-1,1.0,0.1301589301541714,-0.0760318609678561
DEU_LocationALower-42_17_T-1,0.9259053452922064,0.1701430258435849,-0.0315358628757453
DEU_LocationALower-42_19_T-1,0.2638910365082368,0.1515631242919763,0.0109441490014683
DEU_LocationALower-42_1_T-1,0.1012697652776299,0.0174448945389411,0.0617761421793914
DEU_LocationALower-42_21_T-1,0.4776576360379119,0.136861381474527,0.0282241454399734
DEU_LocationALower-42_24_T-1,0.1586077064201864,0.0908564975109978,0.0051841485330235
DEU_LocationALower-42_25_T-1,0.6057113031266352,0.1257633217165985,-0.0070558491108226
DEU_LocationALower-42_26_T-1,0.5444815565673916,0.1150864998080766,0.0380161477791225
DEU_LocationALower-42_27_T-1,0.145906027981967,0.1075874389442162,0.0473761497233621
DEU_LocationALower-42_3_T-1,0.0498426633617992,0.0840759905866043,0.203040138263325
DEU_LocationALower-42_4_T-1,0.1970760101217427,0.1682318764047615,0.1362241503924487
DEU_LocationALower-42_6_T-1,0.3712743426534014,0.1443579456399458,0.0023041444254356
DEU_LocationALower-42_7_T-1,0.0383620767902458,0.1207760518744216,-0.0457918506793754
DEU_LocationALower-42_8_T-1,0.3673068515753981,0.1135837115781154,0.0244801426744332
DEU_LocationALower-43_10_T-1,0.2417555942908137,0.1177500000000002,-0.0041758559999999
DEU_LocationALower-43_11_T-1,0.0191906007590335,0.0804626902029846,0.045648139072678
DEU_LocationALower-43_12_T-1,0.9192159003036264,0.1513991011080772,-0.0619198624193197
DEU_LocationALower-43_13_T-1,0.032283137921853,0.1367106479286557,-0.0514078508878058
DEU_LocationALower-43_14_T-1,0.392665318322185,0.1260409403699139,0.0194401452514373
DEU_LocationALower-43_15_T-1,0.0477609609431608,0.1105638737147901,-0.0676798584082312
DEU_LocationALower-43_17_T-1,0.9927918607364308,0.1618932178150638,0.0519841392682268
DEU_LocationALower-43_1_T-1,0.4651777402630659,0.1338644592143488,-0.0158398613312067
DEU_LocationALower-43_21_T-1,0.0399301571628536,0.1030358547644727,0.0269281447009303
DEU_LocationALower-43_22_T-1,0.0765306323202398,0.1138269636826542,0.1245601473606964
DEU_LocationALower-43_23_T-1,0.3724649085202155,0.1018859364119613,-0.002879854273998
DEU_LocationALower-43_24_T-1,0.0517679286247203,0.095258206329652,0.054288139557239
DEU_LocationALower-43_25_T-1,0.1111949095214499,0.1318000741024175,-0.019007854732603
DEU_LocationALower-43_26_T-1,0.0387895805759993,0.1158334140713766,0.055008143770685
DEU_LocationALower-43_3_T-1,0.8337533167551635,0.10294329940794,0.0308161417300694
DEU_LocationALower-43_5_T-1,0.2111676878276417,0.1184250624605166,0.028368142852725
DEU_LocationALower-43_6_T-1,0.1912233268414701,0.1398393182344207,0.0633601415586257
DEU_LocationALower-43_7_T-1,0.5537642558990181,0.0337198859242825,-0.0080638574191859
DEU_LocationALower-43_8_T-1,0.3913372900341633,0.1113058782523396,0.0276481381226365
DEU_LocationALower-43_9_T-1,0.4890675701737917,0.1581371696779808,-0.0467998597040037
DEU_LocationALower-44_11_T-1,0.1012409901745851,0.0877133540905752,0.0188641428183931
DEU_LocationALower-44_12_T-1,0.1620971480461286,0.0920100600959673,0.132192138722888
DEU_LocationALower-44_13_T-1,0.3076473353535909,0.1353658575741555,0.052128140137047
DEU_LocationALower-44_14_T-1,0.0387223372905753,0.0880181053636118,0.0567361396981277
DEU_LocationALower-44_15_T-1,0.3449887725022372,0.1294944344997212,-0.0673918563803433
DEU_LocationALower-44_17_T-1,0.0301583334020199,0.0903747072122513,0.0502561451581251
DEU_LocationALower-44_18_T-1,0.5709908565481575,0.1635565854548396,-0.041759860571284
DEU_LocationALower-44_1_T-1,1.0,0.0803663109228122,0.028224144
DEU_LocationALower-44_20_T-1,0.25473052871991,0.0859543324227178,0.0108001497137515
DEU_LocationALower-44_21_T-1,0.0030348931676762,0.0908990313700339,-0.0230398576861474
DEU_LocationALower-44_22_T-1,0.1513486639380415,0.1198507583580337,0.0390241409047587
DEU_LocationALower-44_23_T-1,0.0639530235496236,0.1378029130019978,-0.0131038493719628
DEU_LocationALower-44_25_T-1,0.0534460149917452,0.1155154354930836,0.0787681483281921
DEU_LocationALower-44_27_T-1,0.3805000568314352,0.1343778906768229,-0.0012958564674426
DEU_LocationALower-44_28_T-1,0.5881672845588669,0.1513014011119999,-0.0139678513400759
DEU_LocationALower-44_29_T-1,0.0037297666666665,0.0693129999999999,0.048528144
DEU_LocationALower-44_2_T-1,0.0067163181455581,0.0794114551209622,0.0139681465987541
DEU_LocationALower-44_30_T-1,0.2918002396440974,0.1557569339105033,-0.0485278525507887
DEU_LocationALower-44_3_T-1,0.3648951997143119,0.1223842017637615,0.0492481479283625
DEU_LocationALower-44_4_T-1,1.0,0.1192324190835243,0.0254881487049739
DEU_LocationALower-44_5_T-1,0.285219754488524,0.1091019386584523,0.0237601469454057
DEU_LocationALower-44_6_T-1,0.5688879125103872,0.1199529497536989,0.0406081438169557
DEU_LocationALower-44_8_T-1,0.8172738025809726,0.123387621018966,-0.0035998617518368
DEU_LocationALower-44_9_T-1,0.1792937916792275,0.1152130783450012,0.0295201480400096
DEU_LocationALower-45_10_T-1,1.0,-0.0641137231383162,-0.1582558537906325
DEU_LocationALower-45_11_T-1,0.063167572000593,0.1224768326478005,0.1359361510098029
DEU_LocationALower-45_12_T-1,0.2176648904808324,0.126854404973217,0.0158401398637749
DEU_LocationALower-45_13_T-1,0.3355853748061517,0.1137524977220717,-0.0014398620636245
DEU_LocationALower-45_15_T-1,0.2779478263610946,0.1293495399230778,0.0365761506309766
DEU_LocationALower-45_16_T-1,0.4168343854210431,0.0888833143737258,-0.0508318510679715
DEU_LocationALower-45_17_T-1,0.2863700865438561,0.1013484126510395,0.0499681384056155
DEU_LocationALower-45_18_T-1,0.3669839763543205,0.0052751243027671,0.0239041379344493
DEU_LocationALower-45_19_T-1,0.4858826553845247,0.146641310441332,0.0587521490459563
DEU_LocationALower-45_1_T-1,0.4668263904019751,0.1162941276460522,0.0601921430812797
DEU_LocationALower-45_20_T-1,0.0633131051345627,0.1202930469438296,0.0247681473642237
DEU_LocationALower-45_25_T-1,0.4387857113054415,0.1155873514075789,0.0308161428334128
DEU_LocationALower-45_26_T-1,0.1757226919428562,0.1608601063422998,0.0259201397329938
DEU_LocationALower-45_27_T-1,0.5555794631869413,0.0341959533984741,0.0087841404439702
DEU_LocationALower-45_28_T-1,0.7234838703620978,0.1280639987079638,0.0349921377086908
DEU_LocationALower-45_2_T-1,0.7792943863676712,0.1338603903281786,1.441362453647344e-07
DEU_LocationALower-45_4_T-1,0.0766803269634166,0.1221588686752788,0.0552961477354245
DEU_LocationALower-45_5_T-1,-0.0229176059201709,0.0665536276673169,-0.0011518543875606
DEU_LocationALower-45_6_T-1,1.0,0.1643022500915251,0.1281601466878215
DEU_LocationALower-45_7_T-1,0.0806778130992319,0.1503284362201151,0.0282241494074476
DEU_LocationALower-45_8_T-1,0.1683518752642642,0.1675234392138588,0.1576801487378411
DEU_LocationALower-45_9_T-1,0.1816172261757073,0.1224974918132293,0.0357121391845523
DEU_LocationALower-46_10_T-1,0.1329420619864915,0.1517218570147137,0.1848961405563384
DEU_LocationALower-46_13_T-1,0.2049342205029869,0.1508118821517717,0.1571041401012475
DEU_LocationALower-46_14_T-1,0.131756092897756,0.1684117917622866,0.1612801445400549
DEU_LocationALower-46_15_T-1,0.305574541450918,0.1237537116537161,0.1228321484050968
DEU_LocationALower-46_18_T-1,0.1202832123822336,0.1434081188713644,0.0990721386351558
DEU_LocationALower-46_1_T-1,0.0749907664319614,0.0847844678002014,0.4118401434135628
DEU_LocationALower-46_20_T-1,0.0422354061175622,0.1678918004515823,-0.0298078503949287
DEU_LocationALower-46_21_T-1,0.0523377355899315,0.1062522396270723,0.125136137296804
DEU_LocationALower-46_22_T-1,0.2062649268135157,0.1519648568952638,0.03600014518754
DEU_LocationALower-46_23_T-1,0.2248814045375839,0.1162727618824467,0.0977761382315932
DEU_LocationALower-46_24_T-1,0.0296489057095423,0.103284874818847,0.0465121388810538
DEU_LocationALower-46_25_T-1,0.2008848282902462,0.14875663589974,-0.0611998618927088
DEU_LocationALower-46_26_T-1,0.033615883169787,0.0893476151185194,-0.0431998504350463
DEU_LocationALower-46_27_T-1,0.0760586228177396,0.1472386973442688,-0.0118078493165455
DEU_LocationALower-46_28_T-1,0.681723560852923,0.1098104869123869,-0.0109438606473445
DEU_LocationALower-46_2_T-1,0.0758376306651211,0.0552761204208823,0.349200144
DEU_LocationALower-46_4_T-1,0.1440221240797767,0.1440996149415452,0.2481121464939777
DEU_LocationALower-46_5_T-1,0.2503757600865793,0.1110492030165679,0.1836001466635564
DEU_LocationALower-46_7_T-1,0.0606166701575482,0.126344182264053,0.1003681496990799
DEU_LocationALower-46_8_T-1,0.4196568408085037,0.0994965985139837,0.143280144
DEU_LocationALower-46_9_T-1,0.2142504893470032,0.1549570159620559,0.1601281457664797
DEU_LocationALower-47_10_T-1,0.0570558883669189,0.1180492951038234,0.0280801483094953
DEU_LocationALower-47_15_T-1,0.0392634781941544,0.1173246643987724,0.0571681506061191
DEU_LocationALower-47_16_T-1,0.7260408004477019,0.1563014262073444,-0.0364318503219198
DEU_LocationALower-47_17_T-1,0.1464569241500999,0.13475,-0.0240478559999999
DEU_LocationALower-47_18_T-1,0.190928348282644,0.1288539756819533,0.0453601388461221
DEU_LocationALower-47_19_T-1,0.1570722203796788,0.1662499999999999,0.158256144
DEU_LocationALower-47_1_T-1,0.1056251093400384,0.1326753763835846,-0.0090718527114845
DEU_LocationALower-47_20_T-1,0.2041168059894361,0.1110377411059545,0.0208801418486349
DEU_LocationALower-47_24_T-1,0.0598974919445138,0.0874944051111745,-0.0066238559999999
DEU_LocationALower-47_2_T-1,0.1798739444902082,0.1162776768997091,0.005328148787117
DEU_LocationALower-47_3_T-1,0.8490179269742941,0.1377973860865688,0.108576140471174
DEU_LocationALower-47_4_T-1,0.3099745852727218,0.1169596982416049,0.0840961423255973
DEU_LocationALower-47_5_T-1,0.1641586562779567,0.1083040464994411,0.0033121369522649
DEU_LocationALower-47_6_T-1,-0.0471787758440517,0.0478914837202628,-0.0221758593219566
DEU_LocationALower-47_7_T-1,0.0464447872304586,0.1224625625381696,0.0377281386451315
DEU_LocationALower-47_8_T-1,0.1294967073461187,0.1521850245075074,0.1713601486858449
DEU_LocationALower-47_9_T-1,0.0573723275905492,0.1168473523438502,0.0321121422397797
DEU_LocationALower-48_11_T-1,0.1194691314761718,0.1373131004493729,0.0845281495795137
DEU_LocationALower-48_12_T-1,0.3964706410058782,0.1522994549751748,-0.070991851581391
DEU_LocationALower-48_13_T-1,0.110448343436671,0.1358747362291344,0.0241921455217866
DEU_LocationALower-48_14_T-1,0.0768399894581144,0.1079867609007488,0.0659521414954894
DEU_LocationALower-48_16_T-1,0.0575415417498503,0.1129909171168986,-0.0263518624548425
DEU_LocationALower-48_17_T-1,0.0287118189748506,0.1094821897543755,0.029088144
DEU_LocationALower-48_18_T-1,0.1029401703315009,0.1288251471815062,-0.0188638565326485
DEU_LocationALower-48_20_T-1,0.2974986461640542,0.1597970452805999,0.1447201505755724
DEU_LocationALower-48_21_T-1,0.2234244228544997,0.1497390428928405,-0.0577438498837379
DEU_LocationALower-48_22_T-1,0.1890824329449161,0.1383014613001867,-0.0358558502994978
DEU_LocationALower-48_26_T-1,0.2591214115718754,0.1034237794926582,0.052128146108333
DEU_LocationALower-48_27_T-1,0.2892222458973541,0.1343335314464873,-0.028079849600977
DEU_LocationALower-48_28_T-1,0.5860724556607222,0.0412027549655086,0.083520140535234
DEU_LocationALower-48_2_T-1,0.1581460017872138,0.1530547988210625,-0.029375850043766
DEU_LocationALower-48_4_T-1,0.960765703318943,0.1250154969406807,-0.0102238600106274
DEU_LocationALower-48_5_T-1,0.0275966820806419,0.0789930946501916,0.0321121401729102
DEU_LocationALower-48_6_T-1,0.181405606356648,0.1460802915535316,0.1277281454945868
DEU_LocationALower-48_7_T-1,0.0365999604190633,0.1169983111460884,0.0093601372318231
DEU_LocationALower-48_8_T-1,0.5917990149066624,0.0808518348535427,-0.0643678625618232
DEU_LocationALower-48_9_T-1,0.1542316428383483,0.1361470225379907,0.0335521388863155
DEU_LocationALower-49_11_T-1,0.2446136958405641,0.0884488583391457,0.062064137767438
DEU_LocationALower-49_12_T-1,0.0933002250865659,0.1152307454262381,-0.0054718539526176
DEU_LocationALower-49_13_T-1,0.1584825910267171,0.135083160270816,0.0237601456076809
DEU_LocationALower-49_16_T-1,0.1183568551528244,0.1273061641187901,0.0609121506803627
DEU_LocationALower-49_17_T-1,0.0023332068980783,0.0854129028159424,-0.0122398594669816
DEU_LocationALower-49_1_T-1,0.2193948559523808,0.1272499999999999,0.102816144
DEU_LocationALower-49_20_T-1,1.0,0.1452271922032123,0.0708481387608472
DEU_LocationALower-49_22_T-1,1.0,-0.0555363984430526,0.0190081440693124
DEU_LocationALower-49_23_T-1,0.1070793784361752,0.1072066414271663,0.0201601493749966
DEU_LocationALower-49_24_T-1,0.1030881091543406,0.13480442084656,0.0084961371914483
DEU_LocationALower-49_26_T-1,0.0325638578009923,0.0978300131470381,0.0967681476758692
DEU_LocationALower-49_2_T-1,0.2343252378560642,0.1171153827144612,0.0239041422866899
DEU_LocationALower-49_3_T-1,0.1815019535936745,0.1193805751936844,0.0501121412301284
DEU_LocationALower-49_4_T-1,-0.0196454686710799,0.0846622265669392,-0.0637918502497903
DEU_LocationALower-49_5_T-1,1.0,-0.0631193139900624,0.014976150783832
DEU_LocationALower-49_6_T-1,0.2040599381141486,0.1577529815144334,0.0063361498997703
DEU_LocationALower-49_8_T-1,0.0510299697383728,0.1120083419056975,0.0204481480591079
DEU_LocationALower-49_9_T-1,1.0,-0.091533464977652,0.0046081473850134
DEU_LocationALower-50_12_T-1,0.3159797064472402,0.1267167606165305,-0.0172798607100354
DEU_LocationALower-50_13_T-1,0.1582979488234621,0.139836885505699,-0.0063358538022467
DEU_LocationALower-50_14_T-1,0.2897311170271885,0.1435743057327851,0.0208801407397632
DEU_LocationALower-50_16_T-1,0.2186233053723109,0.1465253853748041,0.1224001441971795
DEU_LocationALower-50_18_T-1,0.1279039094368226,0.1198835849900361,0.0636481477746455
DEU_LocationALower-50_20_T-1,0.0006971941434678,0.0674991900150202,0.0315361383213873
DEU_LocationALower-50_23_T-1,0.2190737644248779,0.1085248752994388,-0.0203038594984505
DEU_LocationALower-50_24_T-1,0.4052482078749474,0.1027957793974195,0.1167841509997156
DEU_LocationALower-50_26_T-1,0.2698390835517602,0.1687791335170452,0.0105121459435508
DEU_LocationALower-50_28_T-1,0.462649709258478,0.0013380341810048,-0.0215998571535223
DEU_LocationALower-50_29_T-1,0.5734822995521005,0.0949074758862211,0.006624144
DEU_LocationALower-50_2_T-1,0.2689663855077928,0.1261015701212585,-0.0377278503721841
DEU_LocationALower-50_4_T-1,0.1963201877792692,0.1368462605780497,-0.0969118561078431
DEU_LocationALower-50_5_T-1,0.2271628581970095,0.1499953751827354,0.1340641439729168
DEU_LocationALower-50_7_T-1,0.1324090340513692,0.1193608948190224,0.0221761481945157
DEU_LocationALower-50_8_T-1,0.1086329398076294,0.1731744637877383,0.1320481386118143
DEU_LocationALower-51_10_T-1,0.0389004859343297,0.1342949944205644,-0.0430558609903759
DEU_LocationALower-51_11_T-1,0.1105801975772896,0.1167921620829434,0.0849601481945159
DEU_LocationALower-51_12_T-1,0.1195249211631542,0.1192765773277939,0.0698401413614199
DEU_LocationALower-51_13_T-1,1.0,0.1353712044111912,-0.0731518560839659
DEU_LocationALower-51_17_T-1,0.0337365818990822,0.1162531490289058,0.0010081391324713
DEU_LocationALower-51_18_T-1,0.4962325019450907,0.1267348093327534,-0.0889918597868991
DEU_LocationALower-51_20_T-1,0.2663760296393047,0.106997389633978,-0.0097918577190298
DEU_LocationALower-51_21_T-1,0.6042753782491457,0.1243027504064096,-0.0155518494758501
DEU_LocationALower-51_22_T-1,0.1763508973347589,0.1102473893065017,-0.037295859216683
DEU_LocationALower-51_23_T-1,0.2401411760635245,0.1467706440541109,-0.0259198512738474
DEU_LocationALower-51_24_T-1,0.410148121146058,0.1144643561437947,0.008208138597144
DEU_LocationALower-51_25_T-1,0.1269285494963412,0.1073039610810518,-0.0796318513906159
DEU_LocationALower-51_28_T-1,0.3538282636747169,0.0931208969637928,-0.0496798496965799
DEU_LocationALower-51_2_T-1,0.7268220664622839,0.1613963483090025,-0.0838078488827871
DEU_LocationALower-51_3_T-1,0.0888829029894489,0.1137491006660253,0.0224641508903251
DEU_LocationALower-51_5_T-1,0.3605917244476781,0.1125278782588052,0.0239041507608847
DEU_LocationALower-51_7_T-1,0.0363187160779968,0.0910352332766458,0.107568140298363
DEU_LocationALower-52_11_T-1,0.0759236120705099,0.1380774455078918,0.1048321507648881
DEU_LocationALower-52_12_T-1,0.5897088552087509,0.127976997583873,0.0384481453336933
DEU_LocationALower-52_13_T-1,0.4254839853286099,0.1283000685479603,0.0717121471489964
DEU_LocationALower-52_14_T-1,1.0,0.133924009685747,0.0529921465496728
DEU_LocationALower-52_15_T-1,0.0064752849751589,0.0509730251405798,0.1451521491095724
DEU_LocationALower-52_16_T-1,0.4257075045840513,0.119865574711226,-0.013967854911364
DEU_LocationALower-52_17_T-1,0.2441857483773148,0.126945724567985,-0.0643678546057759
DEU_LocationALower-52_18_T-1,0.5116000175549488,0.1197499999999999,0.029952144
DEU_LocationALower-52_19_T-1,0.2581549556358172,0.1257693343696043,0.0673921403308901
DEU_LocationALower-52_21_T-1,0.1601527092160529,0.1212115800421148,-0.0056158488752829
DEU_LocationALower-52_23_T-1,0.5617177547628233,0.1339227925967218,0.0483841442161764
DEU_LocationALower-52_25_T-1,0.3825124260790903,0.1333514012216342,0.0771841395461509
DEU_LocationALower-52_26_T-1,0.1668789321060001,0.1359130671539881,-0.013247862306356
DEU_LocationALower-52_4_T-1,0.1367389385576977,0.0627888693934473,0.033984144
DEU_LocationALower-52_5_T-1,0.251075191905692,0.1270357856592623,0.0645121494854767
DEU_LocationALower-52_9_T-1,0.3169984016614799,0.1237972087939345,-0.0711358608578619
DEU_LocationALower-53_10_T-1,0.6565095751386397,0.1498250599638884,0.0165601417532655
DEU_LocationALower-53_14_T-1,1.0,-0.0631462801221413,-0.0293758609750683
DEU_LocationALower-53_16_T-1,0.0285083751843215,0.0799969948584204,0.123984144326212
DEU_LocationALower-53_17_T-1,0.9181803203322676,0.1033971560819267,-0.0227518524862142
DEU_LocationALower-53_19_T-1,0.0553186307928577,0.0652450232789414,-0.0449278569612459
DEU_LocationALower-53_21_T-1,0.0982475641866113,0.1343394096605687,0.0151201405732737
DEU_LocationALower-53_22_T-1,0.2169183502398002,0.0255235665817146,-0.0083518491673262
DEU_LocationALower-53_23_T-1,-0.0025051678877331,0.0682514081705917,0.0537121400316399
DEU_LocationALower-53_24_T-1,0.1458056966579184,0.0018593771554183,0.0159841420685448
DEU_LocationALower-53_26_T-1,0.3174713327918031,0.120793643870876,-0.0848158578506513
DEU_LocationALower-53_27_T-1,0.3064931065595437,0.1748922279588157,0.0872641416026394
DEU_LocationALower-53_4_T-1,0.185314500218636,0.1365679053444964,0.1432801433302744
DEU_LocationALower-53_5_T-1,0.076441073280577,0.1276883398507691,0.1247041455409615
DEU_LocationALower-53_6_T-1,1.0,0.1356360530198433,-0.0018718625643569
DEU_LocationALower-53_7_T-1,0.0900917676896336,0.1345954947691742,0.1382401418402175
DEU_LocationALower-54_12_T-1,0.5712884998943857,0.1494506083954355,-0.0581758501314264
DEU_LocationALower-54_15_T-1,0.1600202667737969,0.1222861919079442,0.070128148386758
DEU_LocationALower-54_16_T-1,0.241451276014992,0.1212628043077646,0.0036001449042791
DEU_LocationALower-54_18_T-1,0.0673603840079337,0.1202663879544553,0.0339841384483043
